Step Id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
23,4294967295,411,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524669117.278	,1.480,195.570000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,632,0.039,0.111,0.117,0.334,0.092,0.261,0.082,0.234,0.0,0.000
24,4294967295,412,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524669270.398	,1.744,151.770000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,821,0.032,0.071,0.168,0.369,0.154,0.337,0.084,0.184,0.0,0.000
24,4294967295,413,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524669459.022	,1.536,186.756000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,658,0.039,0.106,0.128,0.35,0.091,0.249,0.086,0.234,0.0,0.000
25,4294967295,414,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524669616.822	,1.720,156.214000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,801,0.032,0.072,0.156,0.35,0.152,0.342,0.086,0.194,0.0,0.000
25,4294967295,415,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524669805.198	,1.400,186.780000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,633,0.039,0.111,0.118,0.335,0.094,0.269,0.087,0.246,0.0,0.000
26,4294967295,416,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524669967.142	,1.616,160.600000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,802,0.032,0.072,0.162,0.363,0.153,0.344,0.088,0.197,0.0,0.000
26,4294967295,417,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524670149.558	,1.440,180.634000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,646,0.039,0.108,0.125,0.348,0.094,0.263,0.087,0.241,0.0,0.000
27,4294967295,418,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524670304.182	,1.640,153.310000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,816,0.032,0.071,0.168,0.37,0.154,0.339,0.088,0.195,0.0,0.000
27,4294967295,419,37,triton_kernel_add,triton_kernel_add,static,AI_VECTOR_CORE,1763432524670583.118	,1.400,277.110000,1,0,YES,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,615,0.039,0.114,0.111,0.325,0.093,0.272,0.084,0.246,0.0,0.000
28,4294967295,420,37,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1763432524670754.182	,1.656,169.850000,1,0,NO,"""1024;1024""",INT32;INT32,ND;ND,"""1024""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,808,0.032,0.072,0.167,0.371,0.153,0.34,0.086,0.191,0.0,0.000
